133390,4,12.131088,1
133396,4,12.395466,1
133401,4,11.945617,1
133407,4,12.422370,1
133412,4,13.222803,1
133418,4,13.051692,1
133424,4,13.270436,1
133429,4,13.299898,1
133435,4,13.032680,1
133440,4,13.805224,1
133446,4,13.364380,1
133451,4,14.278692,1
133457,4,14.083606,1
133462,4,13.328024,1
133468,4,13.829718,1
133473,4,13.864073,1
133479,4,13.909132,1
133485,4,14.156042,1
133491,4,13.881300,1
133496,4,13.497679,1
133502,4,13.060704,1
133507,4,13.351463,1
133513,4,13.249819,1
133518,4,13.403070,1
133524,4,12.603880,1
133530,4,12.992236,1
133535,4,12.414982,1
133541,4,13.295009,1
133546,4,12.596339,1
133552,4,12.459479,1
133557,4,12.897426,1
133563,4,11.953585,1
133568,4,12.489865,1
133574,4,12.867807,1
133580,4,13.275511,1
133585,4,13.231791,1
133591,4,12.940706,1
133596,4,12.409651,1
133601,4,13.035510,1
133607,4,13.652044,1
133612,4,13.987834,1
133618,4,13.771596,1
133624,4,13.778758,1
133629,4,13.004519,1
133635,4,13.994283,1
133640,4,13.803026,1
133645,4,13.521645,1
133651,4,13.325949,1
133656,4,13.663910,1
133662,4,13.589220,1
133667,4,12.755465,1
133673,4,12.885638,1
133678,4,11.876231,1
133684,4,11.378553,1
133689,4,11.177683,1
133695,4,11.605890,1
133700,4,11.860139,1
133705,4,11.819671,1
133712,4,11.887014,1
133717,4,11.333561,1
133722,4,10.771774,1
133728,4,10.885134,1
133733,4,11.781045,1
133739,4,11.704069,1
133744,4,10.851035,1
133749,4,10.774422,1
133755,4,11.308205,1
133760,4,11.176076,1
133766,4,11.815415,1
133771,4,12.203308,1
133777,4,12.245193,1
133782,4,12.781343,1
133787,4,13.138037,1
133793,4,13.089358,1
133799,4,12.485106,1
133804,4,12.241467,1
133810,4,11.979761,1
133815,4,12.047859,1
133821,4,11.690373,1
133826,4,12.317752,1
133832,4,12.511762,1
133838,4,12.619349,1
133843,4,11.967043,1
133849,4,12.566711,1
133855,4,12.596477,1
133860,4,12.446239,1
133866,4,12.722099,1
133871,4,12.315138,1
133877,4,12.134303,1
133883,4,11.225357,1
133888,4,11.794058,1
133893,4,11.403879,1
133899,4,11.347185,1
133905,4,11.370046,1
133910,4,11.256142,1
133916,4,10.967558,1
133921,4,10.794475,1
133927,4,11.173099,1
133932,4,11.604074,1
133938,4,11.874174,1
133944,4,11.936550,1
133949,4,12.236067,1
133954,4,12.487555,1
133960,4,12.028568,1
133965,4,12.226433,1
133971,4,12.847740,1
133977,4,12.762296,1
133982,4,13.308299,1
133987,4,12.912897,1
133993,4,12.981952,1
133998,4,12.761087,1
134003,4,13.436992,1
134009,4,13.880391,1
134015,4,13.901381,1
134020,4,14.052130,1
134026,4,14.545053,1
134031,4,14.748952,1
134037,4,14.654900,1
134043,4,14.706253,1
134049,4,13.750368,1
134054,4,14.070874,1
134060,4,13.551201,1
134066,4,13.671666,1
134071,4,13.780840,1
134077,4,14.200418,1
134082,4,13.415441,1
134088,4,13.517858,1
134094,4,13.671791,1
134099,4,14.049350,1
134105,4,14.056999,1
134110,4,14.340935,1
134115,4,13.861166,1
134121,4,13.257662,1
134126,4,13.174782,1
134132,4,13.357683,1
134137,4,13.004026,1
134143,4,13.704900,1
134149,4,13.830417,1
134154,4,13.032048,1
134160,4,13.177073,1
134165,4,13.176674,1
134171,4,14.055101,1
134176,4,14.134102,1
134182,4,14.544067,1
134187,4,14.389662,1
134192,4,15.074867,1
134198,4,15.200438,1
134203,4,14.734930,1
134209,4,14.110641,1
134214,4,14.282895,1
134220,4,13.976736,1
134225,4,14.123080,1
134231,4,14.558266,1
134236,4,15.374847,1
134242,4,15.309848,1
134248,4,15.326330,1
134253,4,14.491078,1
134259,4,14.184094,1
134264,4,15.126997,1
134270,4,15.518430,1
134275,4,15.073944,1
134281,4,14.290359,1
134286,4,14.158819,1
134291,4,13.536722,1
134297,4,12.697240,1
134302,4,11.794225,1
134308,4,10.613012,1
134314,4,9.991432,1
134319,4,9.579631,1
134325,4,9.057219,1
134330,4,8.366644,1
134336,4,8.739575,1
134341,4,8.176615,1
134347,4,8.380800,1
134352,4,8.597239,1
134358,4,9.222353,1
134363,4,9.361661,1
134369,4,9.728645,1
134375,4,8.774858,1
134380,4,8.235361,1
134386,4,8.150374,1
134391,4,8.150672,1
134397,4,7.921393,1
134402,4,8.360448,1
134408,4,8.949824,1
134414,4,9.258109,1
134419,4,9.590729,1
134424,4,10.488288,1
134430,4,11.727537,1
134435,4,12.753899,1
134440,4,13.295675,1
134446,4,12.318757,1
134451,4,12.289049,1
134457,4,12.137991,1
134462,4,12.027566,1
134468,4,11.581345,1
134473,4,11.923063,1
134479,4,12.295242,1
134484,4,12.437796,1
134490,4,12.450778,1
134495,4,12.514837,1
134501,4,12.628787,1
134506,4,12.281536,1
134512,4,12.723640,1
134517,4,13.360621,1
134523,4,14.246153,1
134528,4,14.258743,1
134534,4,13.757620,1
134539,4,12.798160,1
134544,4,12.232382,1
134550,4,12.286701,1
134555,4,13.006946,1
134561,4,13.593213,1
134567,4,13.452942,1
134572,4,13.711812,1
134577,4,14.268343,1
134583,4,13.738317,1
134589,4,13.138596,1
134594,4,13.883631,1
134600,4,13.858879,1
134605,4,14.580954,1
134611,4,14.755323,1
134616,4,15.243215,1
134622,4,14.755976,1
134627,4,14.681229,1
134633,4,14.266278,1
134639,4,15.159456,1
134644,4,15.794764,1
134650,4,16.636112,1
134655,4,17.224686,1
134661,4,16.912033,1
134666,4,16.341908,1
134672,4,16.752966,1
134677,4,16.023527,1
134683,4,15.340057,1
134688,4,15.347171,1
134694,4,16.105680,1
